chr	pos_g	pos_phy
10	47.4115695730634	44774310
10	47.4138556970358	44774345
10	47.4138556970358	44774833
10	47.4138556970358	44804698
10	47.4138556970358	44804867
10	47.4138556970358	44807899
10	47.4221688998864	44808762
10	47.4249584145894	44812882
10	47.4249584145894	44812918
10	47.4406872422927	44813201
10	47.4406872422927	44813266
10	47.4442966522398	44813836
10	47.4491827190482	44813879
10	47.4622475634861	44814316
10	47.4718989725896	44816482
10	47.4753748590196	44829189
10	47.4759673627344	44833485
10	47.4759673627344	44836872
10	47.4759673627344	44849093
10	47.4889464480072	44849696
10	47.4889464480072	44853143
10	47.4897639884421	44855809
10	47.4897639884421	44855896
10	47.4897639884421	44855951
10	47.497737255455	44855998
10	47.5	44875372
10	47.5	44913454
10	47.5100067013299	44914927
10	47.5166162008061	44914987
10	47.5229736381172	44915060
10	47.5229736381172	44916940
10	47.5330343872051	44917104
10	47.5346950743487	44920340
10	47.5361044351886	44920419
10	47.5361044351886	44968410
10	47.5361044351886	44983247
10	47.5361044351886	44995492
10	47.5366010655731	44996209
10	47.5366010655731	45000074
10	47.5419520981065	45002189
10	47.5472909593216	45002392
10	47.5530828659295	45012087
10	47.554127112596	45012192
10	47.5550741578799	45012343
10	47.5793653686885	45012800
10	47.5793653686885	45039919
10	47.5809489620762	45044324
10	47.5827202102947	45060809
10	47.5827202102947	45060810
10	47.5861112630529	45085756
10	47.5861112630529	45141856
10	47.5861112630529	45154818
10	47.5861112630529	45154926
10	47.5861112630529	45154991
10	47.5861112630529	45161418
10	47.5861979483826	45161492
10	47.5862541918836	45161662
10	47.5862541918836	45167510
10	47.6	45167696
10	47.6	45168055
10	47.6	45168282
10	47.6	45175619
10	47.613306648789	45175647
10	47.613306648789	45176400
10	47.6218143193057	45176806
10	47.6218143193057	45213131
10	47.6288673976953	45213135
10	47.6288673976953	45213731
10	47.6338070269014	45217400
10	47.64342937581	45217595
10	47.648293634366	45301838
10	47.6494003106587	45301994
10	47.6494003106587	45338387
10	47.655818134675	45338559
10	47.6577409312108	45344422
10	47.6641268170238	45344466
10	47.6787961917343	45344481
10	47.688074503019	45346576
10	47.688074503019	45346659
10	47.7	45346934
10	47.7	45347196
10	47.7	45347409
10	47.7	45350388
10	47.7	45357402
10	47.7000087718094	45367546
10	47.7000087718094	45406694
10	47.7000087718094	45406842
10	47.7001650447609	45406851
10	47.7001650447609	45408579
10	47.7001650447609	45427934
10	47.7002710766158	45431581
10	47.7003560256154	45436230
10	47.7003859562325	45436253
10	47.7004785136507	45436399
10	47.7005756931425	45445918
10	47.7005756931425	45453102
10	47.7005756931425	45453999
10	47.7007721465222	45454057
10	47.700927585865	45454520
10	47.7010571345174	45470361
10	47.7011753763599	45500765
10	47.7011753763599	45510032
10	47.7011753763599	45510715
10	47.7011753763599	45510720
10	47.7011753763599	45510728
10	47.7011914390112	45510775
10	47.7011914390112	45510867
10	47.7015426531298	45510947
10	47.7016292056361	45510987
10	47.7017262081539	45512940
10	47.7017262081539	45518798
10	47.7017262081539	45518817
10	47.7018484740197	45558276
10	47.7018484740197	45559371
10	47.7018484740197	45562912
10	47.7019434700181	45572670
10	47.702087650151	45572674
10	47.7023919466233	45603345
10	47.7024041756509	45604631
10	47.7025547244079	45606281
10	47.7026338033619	45606480
10	47.7026629087918	45606630
10	47.7026629087918	45606718
10	47.7026629087918	45607113
10	47.7030375689183	45609634
10	47.7030375689183	45609648
10	47.7030375689183	45609787
10	47.7030375689183	45613353
10	47.7031249953102	45613497
10	47.7032088386492	45627657
10	47.7033293982413	45627708
10	47.7033293982413	45630886
10	47.7033293982413	45630904
10	47.7033293982413	45635350
10	47.7033293982413	45635541
10	47.7034389793409	45638490
10	47.70345897643	45642018
10	47.7034883101808	45643407
10	47.7034883101808	45644513
10	47.7034883101808	45644552
10	47.7034883101808	45648660
10	47.7034883101808	45648984
10	47.7035682462994	45649002
10	47.7036369451773	45649384
10	47.7037484217297	45650502
10	47.7037484217297	45652296
10	47.7037484217297	45652403
10	47.7038650341906	45654913
10	47.7039096023542	45655139
10	47.7039587205812	45655459
10	47.7040853534338	45655485
10	47.7040853534338	45692119
10	47.7042038442605	45692872
10	47.7043230234551	45692954
10	47.7043230234551	45693095
10	47.70452701959	45693103
10	47.7047272065115	45693115
10	47.7048746612743	45693934
10	47.7050485339881	45693970
10	47.7050485339881	45694070
10	47.7051745907597	45694518
10	47.7054956375189	45718796
10	47.7054956375189	45721373
10	47.7054956375189	45787415
10	47.7055145466449	45787527
10	47.7055791897661	45791713
10	47.7056511840225	45810975
10	47.7056706951043	45813530
10	47.7056907431131	45826616
10	47.7057473347704	45828845
10	47.7057473347704	45836382
10	47.7058266581927	45839666
10	47.7059187315565	45839794
10	47.7060309587229	45866857
10	47.7062052293232	45866950
10	47.7063386115992	45881273
10	47.7064712518048	45942553
10	47.7065825904396	45981024
10	47.7066860885145	45981190
10	47.7068084532417	45989861
10	47.7069201983065	45992957
10	47.7069201983065	46010621
10	47.7069207858969	46012870
10	47.7069207858969	46020052
10	47.7069226499827	46023660
10	47.7069226499827	46024895
10	47.7069226499827	46060246
10	47.7070708748876	46060577
10	47.7071713204656	46060699
10	47.7071969299993	46069974
10	47.7071969299993	46069984
10	47.7071969299993	46070883
10	47.7071969299993	46070891
10	47.7072222691411	46096729
10	47.7072467136486	46098290
10	47.70786373788	46098296
10	47.70786373788	46098309
10	47.7078974112171	46099334
10	47.7079331223187	46099344
10	47.7079697062928	46099350
10	47.7080060495822	46099424
10	47.7080060495822	46107589
10	47.7084145788767	46108403
10	47.7089681328974	46108415
10	47.709570733135	46108479
10	47.709570733135	46108610
10	47.7101157191717	46112774
10	47.7101157191717	46112846
10	47.7101157191717	46118175
10	47.7101157191717	46118371
10	47.7105785819348	46125202
10	47.7106028693626	46125223
10	47.7106307466171	46136086
10	47.7108596545931	46138880
10	47.7108927450754	46146299
10	47.7109165775457	46154005
10	47.7115064295505	46154160
10	47.7115064295505	46155026
10	47.7115378943494	46156007
10	47.7116133255635	46156069
10	47.7116133255635	46169706
10	47.7117237341692	46169926
10	47.7120867896813	46170111
10	47.7123262550736	46170146
10	47.7123271246752	46183565
10	47.7125824767578	46185482
10	47.7125824767578	46189127
10	47.7125824767578	46189156
10	47.7125824767578	46191365
10	47.7125824767578	46191750
10	47.7125824767578	46192935
10	47.7125824767578	46193249
10	47.7126148247425	46194285
10	47.7126469928239	46194354
10	47.7126469928239	46211694
10	47.7132181612531	46211748
10	47.713393660163	46233698
10	47.713393660163	46245379
10	47.713393660163	46252881
10	47.7133959240148	46260098
10	47.7134283358078	46278283
10	47.7134545195917	46278870
10	47.7140302429662	46279006
10	47.7140302429662	46303767
10	47.7140302429662	46330547
10	47.7141147395225	46341358
10	47.7141842115938	46341615
10	47.7141873877895	46347978
10	47.7141908067691	46353690
10	47.7147117890246	46365214
10	47.7147117890246	46370754
10	47.7152491017113	46370825
10	47.7152807120194	46370877
10	47.7153100311851	46370960
10	47.7153372605682	46374331
10	47.7153708831077	46374485
10	47.7159160839542	46386433
10	47.7159160839542	46398803
10	47.7164088577696	46398981
10	47.7164088577696	46417049
10	47.7164467672181	46417983
10	47.7164841185272	46424580
10	47.7170214824754	46427190
10	47.7170403614547	46427225
10	47.7172418372354	46429846
10	47.7172667340641	46429919
10	47.717300499025	46430055
10	47.7173386098578	46430063
10	47.7173700532	46435914
10	47.7173960810759	46435986
10	47.7173960810759	46451860
10	47.7179191467429	46456533
10	47.7179214010747	46461114
10	47.7179238695817	46461220
10	47.7185276744633	46461269
10	47.7190654070056	46491048
10	47.7196030834045	46551939
10	47.7201799833513	46551995
10	47.7201799833513	46554975
10	47.7202158540956	46555138
10	47.7202472854769	46626786
10	47.7207086567761	46627035
10	47.7212645163413	46629379
10	47.7213027793717	46629559
10	47.7213318507128	46631440
10	47.7218414712354	46631615
10	47.7218720371526	46631617
10	47.7222652734499	46631677
10	47.7222865044019	46633996
10	47.7223189040752	46666506
10	47.7223533371191	46672674
10	47.7223533371191	46673484
10	47.7228545654112	46678392
10	47.7228545654112	46678558
10	47.7228856737233	46696139
10	47.7228856737233	46696427
10	47.7229850885802	46696616
10	47.7229850885802	46698227
10	47.7229850885802	46698239
10	47.7229850885802	46700433
10	47.7229850885802	46700469
10	47.7229850885802	46716911
10	47.7230175842467	46716948
10	47.7230518738195	46717282
10	47.7230518738195	46717883
10	47.7230861155118	46717901
10	47.7231158303304	46717936
10	47.723608109839	46717976
10	47.7241718880767	46718069
10	47.7242753949394	46718383
10	47.7242856081717	46718573
10	47.7242856081717	46718657
10	47.7243883800429	46718671
10	47.7243883800429	46726747
10	47.7244161902914	46727419
10	47.7249245427036	46727564
10	47.725461180448	46729330
10	47.725461180448	46731886
10	47.725461180448	46731933
10	47.725461180448	46733328
10	47.725461180448	46737673
10	47.725461180448	46749467
10	47.7254893818091	46749666
10	47.7254893818091	46750363
10	47.7257407020205	46772174
10	47.7262327130167	46774812
10	47.7262327130167	46775369
10	47.7262518616069	46775393
10	47.7262518616069	46775402
10	47.7262872972392	46777142
10	47.7262872972392	46777163
10	47.7263216014583	46777204
10	47.7263461077236	46777301
10	47.7263461077236	46777797
10	47.7263461077236	46794348
10	47.7263461077236	46794600
10	47.7263461077236	46796900
10	47.7268502859897	46806126
10	47.7268771173643	46810231
10	47.7272885600175	46810244
10	47.7273135283682	46810246
10	47.7273344798966	46878620
10	47.7273618893904	46878622
10	47.7273618893904	46878686
10	47.7273826343352	46878860
10	47.7274071837334	46878863
10	47.727432016522	46878877
10	47.727432016522	46883193
10	47.7280354930861	46883257
10	47.7280573171575	46884563
10	47.7280912176316	46885570
10	47.7280912176316	46894231
10	47.7285640324378	46897410
10	47.7290830838456	46901628
10	47.7290830838456	46934721
10	47.7290830838456	46940107
10	47.7296408364227	46973507
10	47.7299726773772	47002399
10	47.730300447929	47007614
10	47.730300447929	47007886
10	47.7303199834211	47008203
10	47.7306355500878	47013377
10	47.7306625849215	47027485
10	47.7307539940835	47028728
10	47.7307586320236	47028731
10	47.7307904508925	47030879
10	47.7307904508925	47031148
10	47.7307904508925	47031157
10	47.7309750689813	47044815
10	47.7311738205824	47048532
10	47.7311738205824	47089686
10	47.7311738205824	47089733
10	47.7311738205824	47089795
10	47.7311738205824	47091527
10	47.7311738205824	47091536
10	47.7311738205824	47092261
10	47.7311738205824	47092464
10	47.7311738205824	47111038
10	47.7311738205824	47130020
10	47.7311738205824	47131489
10	47.7314354113901	47131697
10	47.7316823060302	47131841
10	47.7316823060302	47131872
10	47.7316823060302	47133045
10	47.7316823060302	47133320
10	47.7316823060302	47133351
10	47.7316823421207	47133644
10	47.7316823421207	47137697
10	47.7316823421207	47138442
10	47.7322777425665	47138498
10	47.7323073281453	47161276
10	47.7323349023226	47161313
10	47.7323349023226	47161831
10	47.7323604990287	47169809
10	47.732371747254	47169856
10	47.732371747254	47169869
10	47.7324046335693	47174873
10	47.7329872784593	47174971
10	47.7329872784593	47175007
10	47.7330108607982	47175050
10	47.7330108607982	47177810
10	47.7330410284628	47177865
10	47.7330672109163	47183663
10	47.7330672109163	47187567
10	47.7331885299101	47187569
10	47.7331885299101	47188839
10	47.7331885299101	47191440
10	47.7332137768179	47192025
10	47.7332718570098	47192792
10	47.7334149301396	47193013
10	47.7334597179951	47193039
10	47.7334785005542	47193086
10	47.7335460851059	47200695
10	47.7335460851059	47200810
10	47.7335631583399	47201820
10	47.7335802315739	47204408
10	47.7335802315739	47205877
10	47.7335802315739	47209975
10	47.7335802315739	47210034
10	47.7335802315739	47210740
10	47.7335802315739	47255737
10	47.7335819116189	47259955
10	47.7335819116189	47261782
10	47.7335848735417	47265574
10	47.7340941047215	47269788
10	47.7346310744448	47289192
10	47.7346310744448	47289553
10	47.7346310744448	47295824
10	47.7346310744448	47295944
10	47.7346310744448	47297122
10	47.7346310744448	47299909
10	47.7346825423987	47314472
10	47.7346825423987	47314592
10	47.7346825423987	47314651
10	47.7346825423987	47318814
10	47.7346825423987	47319245
10	47.7348064388666	47325614
10	47.7348912283455	47326362
10	47.7350459195153	47326540
10	47.7351205421412	47326552
10	47.735150417225	47327219
10	47.7352869423157	47346100
10	47.7354332839729	47363895
10	47.7355727016736	47371833
10	47.735714456652	47372287
10	47.7358447473748	47380377
10	47.7358884819297	47382047
10	47.7359020985557	47382574
10	47.7359040587689	47382859
10	47.7359040587689	47384931
10	47.7359040587689	47384995
10	47.735932182298	47384996
10	47.735932182298	47385172
10	47.735932182298	47385181
10	47.7360069634682	47394757
10	47.7360348767034	47394875
10	47.73606466745	47432291
10	47.7360940540733	47432491
10	47.7361228619305	47434491
10	47.7361228619305	47435495
10	47.7364962856798	47439292
10	47.7366408556316	47444561
10	47.7366408556316	47513068
10	47.7366408556316	47519649
10	47.7366711060102	47523856
10	47.7366711060102	47527893
10	47.7366711060102	47529372
10	47.7366711060102	47540791
10	47.7367577775163	47540821
10	47.7368464628649	47541078
10	47.7368464628649	47543016
10	47.7368464628649	47543933
10	47.7368464628649	47546794
10	47.7368762798402	47552813
10	47.7370029822619	47554251
10	47.7371305951845	47567309
10	47.7371305951845	47568656
10	47.7371305951845	47571291
10	47.7371305951845	47572972
10	47.7371305951845	47575202
10	47.7372333636382	47575384
10	47.7373395177883	47575403
10	47.7373640676625	47575570
10	47.7373645810336	47579192
10	47.7373645810336	47580507
10	47.7374008891723	47619089
10	47.7374008891723	47636781
10	47.7374012912939	47656409
10	47.7374017771914	47656502
10	47.7374017771914	47661987
10	47.7374017771914	47662358
10	47.7374378790638	47662389
10	47.7374378790638	47662395
10	47.7374699488575	47666577
10	47.7376271054587	47666620
10	47.7377878296123	47666747
10	47.7377878296123	47675820
10	47.7377878296123	47676145
10	47.7377878296123	47684661
10	47.7378173392874	47684704
10	47.7383797517738	47684752
10	47.7383797517738	47684850
10	47.7385052410081	47692653
10	47.7385170790329	47702461
10	47.7385170790329	47706284
10	47.7385545191951	47706308
10	47.7385545191951	47707241
10	47.7385877423713	47707328
10	47.7386212715295	47707377
10	47.7386212715295	47708154
10	47.7386563004511	47708192
10	47.7386885584476	47708475
10	47.7387240896092	47731485
10	47.7387568044428	47735839
10	47.7387568044428	47740101
10	47.7387568044428	47759756
10	47.7387568044428	47760908
10	47.7387568044428	47765081
10	47.7387906480045	47767308
10	47.7388237804968	47767455
10	47.7388530572863	47769589
10	47.7388761296105	47772591
10	47.7388761296105	47777789
10	47.7389115602021	47781063
10	47.7389389367421	47781228
10	47.7389638804385	47781591
10	47.7389850361583	47799886
10	47.7389850361583	47803251
10	47.7389850361583	47815247
10	47.7389850361583	47816183
10	47.7389867665493	47821351
10	47.7390711471571	47825139
10	47.7391589897431	47825625
10	47.7391589897431	47827627
10	47.7391589897431	47852021
10	47.739298018101	47854143
10	47.739298018101	47856621
10	47.739298018101	47857309
10	47.739298018101	47857487
10	47.739298018101	47858198
10	47.7393214989178	47868993
10	47.7393431959706	47870342
10	47.7393679386855	47871309
10	47.7393679386855	47871925
10	47.7393679386855	47871956
10	47.7393946551979	47872355
10	47.7394259720586	47872367
10	47.7394272373741	47872576
10	47.7394287980776	47872741
10	47.7394643081244	47872789
10	47.7394643081244	47878208
10	47.7394643081244	47878482
10	47.739498815888	47878545
10	47.739498815888	47878551
10	47.739498815888	47884043
10	47.7395271574003	47897012
10	47.7395563208044	47898780
10	47.7395563208044	47900264
10	47.7395563208044	47903742
10	47.7395563208044	47903914
10	47.7400515942255	47909786
10	47.7405565487363	47909973
10	47.7405565487363	47909987
10	47.7405779234523	47918776
10	47.7406013799931	47929321
10	47.7407517212633	47929333
10	47.7408271797559	47929472
10	47.7408558970756	47939411
10	47.7409787365814	47942363
10	47.7411159683477	47951868
10	47.7411451883835	47952762
10	47.7411745493883	47959862
10	47.7411745493883	47962571
10	47.7411745493883	47965687
10	47.7411772986372	47978937
10	47.7411800190576	47979414
10	47.7412120375898	47979593
10	47.7412120375898	47979744
10	47.7412120375898	47979781
10	47.7412120375898	47986650
10	47.7412120375898	47986663
10	47.7412120375898	47986813
10	47.7412120375898	48071910
10	47.7412121962806	48071944
10	47.7412444512258	48084712
10	47.7412811562745	48084753
10	47.7412811562745	48088700
10	47.7413527333604	48088868
10	47.7413527333604	48088999
10	47.7413527333604	48128451
10	47.7413875937295	48129083
10	47.7413875937295	48184546
10	47.7413875937295	48205439
10	47.7413875937295	48220866
10	47.7413875937295	48223791
10	47.7414207956688	48240769
10	47.7414207956688	48241528
10	47.7415000483015	48241618
10	47.7415151055327	48241927
10	47.7415375311083	48242545
10	47.7415375311083	48248940
10	47.7415630974238	48250518
10	47.7415630974238	48251369
10	47.7415630974238	48283620
10	47.7415630974238	48289732
10	47.7415755513914	48308646
10	47.7416075041504	48311724
10	47.7416075041504	48313285
10	47.7416075041504	48318488
10	47.7416075041504	48336628
10	47.7416458490771	48337710
10	47.7416458490771	48337955
10	47.7416479565327	48345248
10	47.7416736782191	48347021
10	47.7417002254222	48372335
10	47.7417229514509	48372583
10	47.7417229514509	48374666
10	47.7417229514509	48378786
10	47.7417229514509	48390558
10	47.7417229514509	48394735
10	47.7417229514509	48397939
10	47.7417229514509	48398495
10	47.7417386618628	48398538
10	47.7417386618628	48402064
10	47.7417386618628	48402086
10	47.7417386618628	48402343
10	47.7417670661094	48406903
10	47.7418428670162	48438926
10	47.7418428670162	48439010
10	47.7418537905857	48439129
10	47.7418537905857	48439808
10	47.7418537905857	48446088
10	47.7418552138108	48477766
10	47.7419339267338	48478656
10	47.7419339267338	48482927
10	47.7419339267338	48487636
10	47.7419339267338	48488551
10	47.7419339267338	48549841
10	47.7419493974374	48552443
10	47.7419493974374	48558560
10	47.7419810347188	48563333
10	47.7420113062245	48587369
10	47.7423242707627	48588114
10	47.7423242707627	48588172
10	47.7423242707627	48611885
10	47.7423242707627	48611913
10	47.7425445106727	48612263
10	47.7430979157911	48626036
10	47.7431243689295	48626230
10	47.7431243689295	48626860
10	47.7431243689295	48627495
10	47.7431243689295	48694771
10	47.7431471520781	48778695
10	47.7432401342341	48778793
10	47.7432401342341	48778809
10	47.7433286299153	48782263
10	47.7434131593033	48972597
10	47.7434833362194	48988407
10	47.7435586942029	48997022
10	47.7436044499233	49000925
10	47.7436044499233	49031208
10	47.7436044499233	49031291
10	47.7436044499233	49042825
10	47.7436044499233	49042853
10	47.7436044499233	49076144
10	47.7436062721212	49077913
10	47.7436062721212	49078292
10	47.7436083764767	49078532
10	47.7436083764767	49078746
10	47.7436083764767	49080459
10	47.7436443365257	49085241
10	47.7437260621569	49088575
10	47.7437260621569	49090572
10	47.7437260621569	49126492
10	47.7437260621569	49128886
10	47.7437260621569	49140169
10	47.7437510102471	49142887
10	47.7437510102471	49146935
10	47.7437510102471	49182896
10	47.7438287592108	49186521
10	47.7439063568311	49189504
10	47.7442201806088	49220281
10	47.7442425849109	49220332
10	47.7442833511841	49232854
10	47.744370268379	49253018
10	47.7444029225898	49266100
10	47.7444254690813	49266155
10	47.7444443267018	49266288
10	47.7444443267018	49266475
10	47.7444443267018	49269579
10	47.7444443267018	49275724
10	47.7444443267018	49275757
10	47.7444443267018	49275836
10	47.7444758319239	49276516
10	47.7448554546464	49276775
10	47.744945507577	49277753
10	47.744945507577	49277757
10	47.744945507577	49282478
10	47.744945507577	49282692
10	47.7451854623941	49285751
10	47.7455216715559	49285871
10	47.7455425673069	49286728
10	47.7455650774273	49295785
10	47.7455650774273	49314461
10	47.7455918822802	49316932
10	47.7459452884358	49317196
10	47.7459452884358	49318574
10	47.7459868065435	49319038
10	47.7459868065435	49319162
10	47.7459868065435	49375496
10	47.7461623489158	49375576
10	47.7462305357895	49376137
10	47.7462577446924	49377075
10	47.7462805114251	49383985
10	47.7462805114251	49405760
10	47.7463057673891	49409663
10	47.7463057673891	49412278
10	47.7463227784991	49412403
10	47.7463227784991	49416086
10	47.7463227784991	49445090
10	47.7463227784991	49445169
10	47.7463227784991	49462155
10	47.7463227784991	49483397
10	47.7463445250681	49483402
10	47.7463764966107	49512683
10	47.7464138807515	49512698
10	47.7464378502363	49519681
10	47.7464662199424	49521888
10	47.7464961853318	49522128
10	47.7464961853318	49531635
10	47.7464961853318	49535231
10	47.7465222830209	49564679
10	47.7465601298329	49566775
10	47.7466036959573	49570102
10	47.746639097989	49570246
10	47.7466661551458	49588221
10	47.74668850721	49601121
10	47.7467109406823	49645704
10	47.7467109406823	49645986
10	47.746750511258	49658218
10	47.746750511258	49672065
10	47.746750511258	49675148
10	47.746750511258	49680607
10	47.7467535199385	49683042
10	47.7468124193371	49683156
10	47.7468124193371	49686889
10	47.7468133354646	49687178
10	47.7469070068428	49687196
10	47.7469070068428	49687695
10	47.7469070068428	49688297
10	47.7469070068428	49693474
10	47.7469070068428	49693560
10	47.7469070068428	49695498
10	47.7469382757741	49695547
10	47.7469666621036	49696717
10	47.7469666621036	49697542
10	47.7472870412435	49724557
10	47.7473165025376	49724618
10	47.7473537825689	49733108
10	47.7473537825689	49734120
10	47.7473537825689	49735273
10	47.7473537825689	49738089
10	47.7473786021393	49738565
10	47.7477040390749	49738735
10	47.7480499195624	49739660
10	47.7480751085814	49757491
10	47.7481094098346	49757719
10	47.7481971177983	49760721
10	47.7481971177983	49760989
10	47.7481971177983	49761323
10	47.7481971177983	49761479
10	47.7481971177983	49775429
10	47.7481971177983	49780195
10	47.7481971177983	49780210
10	47.7482138589314	49780216
10	47.7482138589314	49787552
10	47.7482138589314	49791067
10	47.7482138589314	49791103
10	47.7482138589314	49791160
10	47.7482138589314	49791769
10	47.7482138589314	49791844
10	47.7482138589314	49791851
10	47.7483092979751	49796400
10	47.7483431487745	49796539
10	47.7483431487745	49799450
10	47.7483647016484	49851530
10	47.7484074121949	49851582
10	47.7484074121949	49851659
10	47.7484219057578	49852948
10	47.748439409832	49888773
10	47.748439409832	49893147
10	47.748505869073	49896578
10	47.7485278248375	49899002
10	47.7485452909539	49899174
10	47.7485648681873	49902327
10	47.7485648681873	49909060
10	47.7485949340004	49915786
10	47.7486189180093	49941050
10	47.7486189180093	49943951
10	47.7486189180093	49959359
10	47.7487525248592	49982409
10	47.7487525248592	49983785
10	47.7487525248592	49987495
10	47.7487525248592	50012944
10	47.7487873782714	50015277
10	47.7488177990455	50020792
10	47.7488177990455	50030587
10	47.748844795067	50050339
10	47.7489036584605	50063301
10	47.7489696972356	50108167
10	47.749003119233	50108196
10	47.7490381167874	50112432
10	47.7490725856167	50112579
10	47.7491052488227	50112913
10	47.749181603231	50115970
10	47.749181603231	50212264
10	47.749181603231	50230696
10	47.749181603231	50262274
10	47.749181603231	50262285
10	47.749181603231	50262628
10	47.749181603231	50262778
10	47.749181603231	50271030
10	47.749181603231	50273842
10	47.749181603231	50274299
10	47.749181603231	50275397
10	47.7492010044668	50277796
10	47.7492010044668	50277799
10	47.7492010044668	50277824
10	47.7493823576899	50279502
10	47.749565750386	50284990
10	47.749565750386	50287741
10	47.7496516694474	50288865
10	47.749788768178	50297843
10	47.749788768178	50307967
10	47.7498140091054	50314637
10	47.7498494739933	50314679
10	47.7498668964154	50315782
10	47.7498668964154	50319309
10	47.7498668964154	50321448
10	47.7498668964154	50322550
10	47.7498668964154	50323335
10	47.7498668964154	50323632
10	47.7499455498994	50327501
10	47.7499717184025	50329659
10	47.7499717184025	50329951
10	47.7499717184025	50335626
10	47.7499717184025	50396670
10	47.7499717184025	50407412
10	47.7499717184025	50443630
10	47.7499717184025	50486763
10	47.7499717184025	50487645
10	47.7499717184025	50502842
10	47.7499717184025	50547476
10	47.7499717184025	50548285
10	47.7499717184025	50554339
10	47.7499717184025	50574244
10	47.7499717184025	50574386
10	47.7499717184025	50602185
10	47.7499717184025	50602569
10	47.7499717184025	50602673
10	47.7499717184025	50602679
10	47.7499717184025	50611171
10	47.749996505422	50611385
10	47.7500003893917	50616683
10	47.7500017426328	50616765
10	47.7500017426328	50628111
10	47.7500017426328	50628596
10	47.7500017426328	50636827
10	47.7500781775948	50648885
10	47.7501542731328	50649114
10	47.7501542731328	50650075
10	47.7501542731328	50650308
10	47.7501542731328	50650425
10	47.7501883590879	50650686
10	47.7502143999378	50660451
10	47.7502412551124	50661389
10	47.7502645085603	50679236
10	47.7502645085603	50687717
10	47.7502645085603	50690417
10	47.7502645085603	50691018
10	47.7502645085603	50728184
10	47.7502786542777	50728200
10	47.7502813528265	50745779
10	47.7503105441803	50777184
10	47.7503869171404	50780516
10	47.7503869171404	50797209
10	47.7503869171404	50797364
10	47.7504158494897	50797835
10	47.7504917780619	50799253
10	47.7504917780619	50802059
10	47.7504917780619	50818823
10	47.7504917780619	50821052
10	47.7504917780619	50841451
10	47.7504917780619	50854150
10	47.7505156494543	50854478
10	47.750592098208	50883973
10	47.7507083969977	50909749
10	47.7507083969977	50909768
10	47.7507266985536	50909814
10	47.7507266985536	50910287
10	47.7507266985536	50914302
10	47.7507580210287	50927007
10	47.7507580210287	50930228
10	47.7508301427064	50951877
10	47.750836981227	50956780
10	47.750836981227	50970828
10	47.750836981227	50970841
10	47.750836981227	50992397
10	47.750836981227	50992404
10	47.7508649605773	51012046
10	47.7508649605773	51026317
10	47.7509394050086	51027340
10	47.7509697686628	51030041
10	47.7509697686628	51056328
10	47.7509697686628	51091891
10	47.7509697686628	51091905
10	47.7509697686628	51097350
10	47.7509697686628	51097368
10	47.7509946303408	51101235
10	47.7510186878245	51101306
10	47.7510186878245	51104838
10	47.7510186878245	51106270
10	47.7510186878245	51106440
10	47.7510186878245	51112604
10	47.7510186878245	51138936
10	47.7510186878245	51159331
10	47.7510186878245	51159499
10	47.7510186878245	51222644
10	47.7510186878245	51254466
10	47.7510478490317	51284931
10	47.7510996572639	51382697
10	47.7510996572639	51382704
10	47.7511810453019	51387164
10	47.7511831240267	51387390
10	47.7511831240267	51391583
10	47.7515352877025	51396222
10	47.7515352877025	51397472
10	47.7515352877025	51397655
10	47.7515352877025	51415532
10	47.7515352877025	51420069
10	47.7515352877025	51446150
10	47.7515352877025	51446368
10	47.7515352877025	51447164
10	47.7515352877025	51649458
10	47.7515352877025	51653491
10	47.7515352877025	51660430
10	47.7515352877025	51662234
10	47.7515352877025	51677479
10	47.7515554127011	51688349
10	47.7515554127011	51688590
10	47.7515554127011	51718523
10	47.7518245959389	51724741
10	47.752094626211	51725160
10	47.752094626211	51725600
10	47.7521178339752	51728905
10	47.7521178339752	51968529
10	47.7521178339752	51973257
10	47.7521178339752	51974673
10	47.7521178339752	51975095
10	47.7521178339752	52029747
10	47.7521178339752	52123509
10	47.7521178339752	52123599
10	47.7521917112353	52123644
10	47.7527372843375	52123743
10	47.7528166040983	52124371
10	47.7528166040983	52124889
10	47.7528963863105	52125045
10	47.7529229364795	52126249
10	47.7529229364795	52183600
10	47.7529229364795	52185240
10	47.7529229364795	52198796
10	47.7529229364795	52202712
10	47.7529229364795	52202787
10	47.7529229364795	52203942
10	47.7529466063289	52204006
10	47.7529466063289	52208540
10	47.7529466063289	52211864
10	47.7529466063289	52222223
10	47.7529532275987	52222367
10	47.7529532275987	52222861
10	47.7529815295299	52224045
10	47.7530489445527	52224830
10	47.7531157920381	52237754
10	47.7531974985073	52285224
10	47.7531974985073	52304025
10	47.7531974985073	52308157
10	47.7531974985073	52315877
10	47.7532231737777	52316059
10	47.7532231737777	52321598
10	47.7532231737777	52321630
10	47.7533033757235	52349331
10	47.7533033757235	52349417
10	47.7533321335519	52353935
10	47.7533321335519	52377264
10	47.7533321335519	52377594
10	47.7533594447947	52424262
10	47.7533825079284	52427455
10	47.7533825079284	52460902
10	47.7533825079284	52464822
10	47.7533825079284	52464841
10	47.7533825079284	52464958
10	47.753413924871	52529724
10	47.753442146163	52533158
10	47.753442146163	52536373
10	47.753442146163	52537182
10	47.753442146163	52537560
10	47.753442146163	52538027
10	47.753442146163	52540371
10	47.753442146163	52542046
